Nº documento;Fe.contabilización;Hora de entrada
3200002411;13/03/2014;14:21:50
3000019462;15/04/2014;14:22:03
3200002803;21/03/2014;14:22:07
3200002803;21/03/2014;14:22:07
3000026019;30/05/2015;14:22:17
3200004235;14/04/2015;14:22:18
3200004235;14/04/2015;14:22:18
3200004235;14/04/2015;14:22:18
3200004235;14/04/2015;14:22:18
3200004235;14/04/2015;14:22:18
3200004235;14/04/2015;14:22:18
3200004235;14/04/2015;14:22:18
3200004235;14/04/2015;14:22:18
3200004235;14/04/2015;14:22:18
3200004235;14/04/2015;14:22:18
3200004235;14/04/2015;14:22:18
3200004235;14/04/2015;14:22:18
3200004235;14/04/2015;14:22:18
3200004235;14/04/2015;14:22:18
3200012727;08/10/2014;14:22:19
3200006317;23/05/2014;14:22:21
3200006317;23/05/2014;14:22:21
3200006317;23/05/2014;14:22:21
3200009487;23/07/2014;14:22:21
3200009487;23/07/2014;14:22:21
3200009487;23/07/2014;14:22:21
3200009487;23/07/2014;14:22:21
3200009487;23/07/2014;14:22:21
3200009487;23/07/2014;14:22:21
3200002001;05/03/2014;14:22:22
3200002001;05/03/2014;14:22:22
3200002001;05/03/2014;14:22:22
3200002001;05/03/2014;14:22:22
3200004540;21/04/2015;14:22:30
3200011072;01/09/2014;14:22:31
3200011072;01/09/2014;14:22:31
3200011072;01/09/2014;14:22:31
3200011072;01/09/2014;14:22:31
3200004801;27/04/2015;14:22:38
3200004801;27/04/2015;14:22:38
3200004801;27/04/2015;14:22:38
3000057942;10/11/2014;14:22:47
3200009488;23/07/2014;14:22:50
3200003155;26/03/2014;14:22:53
3200003155;26/03/2014;14:22:53
3200003155;26/03/2014;14:22:53
3200003155;26/03/2014;14:22:53
3200003155;26/03/2014;14:22:53
3200003155;26/03/2014;14:22:53
3200009380;14/08/2015;14:22:57
3200014265;04/12/2015;14:22:58
3200014265;04/12/2015;14:22:58
3200013771;24/11/2015;14:23:00
3200013771;24/11/2015;14:23:00
3200013771;24/11/2015;14:23:00
3200013771;24/11/2015;14:23:00
3200002843;16/03/2015;14:23:01
3200006568;27/05/2014;14:23:03
3200006568;27/05/2014;14:23:03
3200006568;27/05/2014;14:23:03
3200007390;10/06/2014;14:23:11
3200007390;10/06/2014;14:23:11
3200007390;10/06/2014;14:23:11
3200007390;10/06/2014;14:23:11
3200007390;10/06/2014;14:23:11
3200007390;10/06/2014;14:23:11
3200007390;10/06/2014;14:23:11
3200007390;10/06/2014;14:23:11
3200007390;10/06/2014;14:23:11
3200007390;10/06/2014;14:23:11
3200007390;10/06/2014;14:23:11
3200007390;10/06/2014;14:23:11
3200007390;10/06/2014;14:23:11
3200007390;10/06/2014;14:23:11
3200007390;10/06/2014;14:23:11
3200007390;10/06/2014;14:23:11
3200007390;10/06/2014;14:23:11
3200007390;10/06/2014;14:23:11
3200007390;10/06/2014;14:23:11
3200007390;10/06/2014;14:23:11
3200007390;10/06/2014;14:23:11
3200007390;10/06/2014;14:23:11
3200007390;10/06/2014;14:23:11
3200007390;10/06/2014;14:23:11
3200007390;10/06/2014;14:23:11
3200007390;10/06/2014;14:23:11
3200002804;21/03/2014;14:23:14
3200002804;21/03/2014;14:23:14
3200014266;04/12/2015;14:23:14
3200014266;04/12/2015;14:23:14
3200014266;04/12/2015;14:23:14
3200002002;05/03/2014;14:23:18
3200002002;05/03/2014;14:23:18
3200002002;05/03/2014;14:23:18
3200002002;05/03/2014;14:23:18
3200002002;05/03/2014;14:23:18
3200002002;05/03/2014;14:23:18
3200002002;05/03/2014;14:23:18
3200002002;05/03/2014;14:23:18
3200002002;05/03/2014;14:23:18
3200002002;05/03/2014;14:23:18
3200002002;05/03/2014;14:23:18
3200002002;05/03/2014;14:23:18
3200002002;05/03/2014;14:23:18
3200002002;05/03/2014;14:23:18
3200002002;05/03/2014;14:23:18
3200002002;05/03/2014;14:23:18
3200002002;05/03/2014;14:23:18
3200002002;05/03/2014;14:23:18
3200002002;05/03/2014;14:23:18
3000029834;06/06/2014;14:23:23
3200009489;23/07/2014;14:23:38
3200009306;12/08/2015;14:23:39
3200013346;21/10/2014;14:23:43
3200013346;21/10/2014;14:23:43
3200013346;21/10/2014;14:23:43
3200013346;21/10/2014;14:23:43
3200013346;21/10/2014;14:23:43
3200013346;21/10/2014;14:23:43
3200013346;21/10/2014;14:23:43
3200013346;21/10/2014;14:23:43
3200004236;14/04/2015;14:23:45
3200004236;14/04/2015;14:23:45
3200004236;14/04/2015;14:23:45
3200004236;14/04/2015;14:23:45
3200004236;14/04/2015;14:23:45
3200004236;14/04/2015;14:23:45
3200004236;14/04/2015;14:23:45
3200004236;14/04/2015;14:23:45
3200004236;14/04/2015;14:23:45
3200004236;14/04/2015;14:23:45
3200004236;14/04/2015;14:23:45
3200004236;14/04/2015;14:23:45
3200004236;14/04/2015;14:23:45
3200004236;14/04/2015;14:23:45
3200004236;14/04/2015;14:23:45
3200004236;14/04/2015;14:23:45
3200004236;14/04/2015;14:23:45
3200011073;01/09/2014;14:23:50
3200011073;01/09/2014;14:23:50
3200011073;01/09/2014;14:23:50
3200011073;01/09/2014;14:23:50
3200013300;12/11/2015;14:23:55
3200010353;07/09/2015;14:23:57
3200010353;07/09/2015;14:23:57
3200009997;28/08/2015;14:24:10
3200009997;28/08/2015;14:24:10
3200009490;23/07/2014;14:24:10
3200009490;23/07/2014;14:24:10
3200009490;23/07/2014;14:24:10
3200007325;26/06/2015;14:24:16
3200007325;26/06/2015;14:24:16
3200008977;04/08/2015;14:24:22
3200008977;04/08/2015;14:24:22
3200005156;06/05/2015;14:24:30
3200011403;29/09/2015;14:24:38
3200011403;29/09/2015;14:24:38
3200002844;16/03/2015;14:24:38
3200013301;12/11/2015;14:24:42
3200013301;12/11/2015;14:24:42
3200005653;20/05/2015;14:24:45
3200005653;20/05/2015;14:24:45
3200005653;20/05/2015;14:24:45
3200005653;20/05/2015;14:24:45
3200005653;20/05/2015;14:24:45
3200005653;20/05/2015;14:24:45
3200005653;20/05/2015;14:24:45
3200005653;20/05/2015;14:24:45
3200005653;20/05/2015;14:24:45
3200005653;20/05/2015;14:24:45
3200005653;20/05/2015;14:24:45
3200005653;20/05/2015;14:24:45
3200005653;20/05/2015;14:24:45
3200005653;20/05/2015;14:24:45
3200005653;20/05/2015;14:24:45
3200005653;20/05/2015;14:24:45
3200005653;20/05/2015;14:24:45
3000004231;03/02/2014;14:24:48
3200005010;12/05/2014;14:24:51
3200005010;12/05/2014;14:24:51
3200005010;12/05/2014;14:24:51
3200005010;12/05/2014;14:24:51
3200005010;12/05/2014;14:24:51
3200005010;12/05/2014;14:24:51
3200005010;12/05/2014;14:24:51
3200005010;12/05/2014;14:24:51
3200005010;12/05/2014;14:24:51
3200005010;12/05/2014;14:24:51
3200005010;12/05/2014;14:24:51
3200005010;12/05/2014;14:24:51
3200005010;12/05/2014;14:24:51
3200005010;12/05/2014;14:24:51
3200005010;12/05/2014;14:24:51
3200005010;12/05/2014;14:24:51
3200005010;12/05/2014;14:24:51
3200005010;12/05/2014;14:24:51
3200005010;12/05/2014;14:24:51
3200005010;12/05/2014;14:24:51
3200000082;06/01/2014;14:24:57
3200000082;06/01/2014;14:24:57
3200015815;18/12/2014;14:25:00
3200015815;18/12/2014;14:25:00
3200015815;18/12/2014;14:25:00
3200009491;23/07/2014;14:25:01
3200009491;23/07/2014;14:25:01
3200009491;23/07/2014;14:25:01
3200010530;18/08/2014;14:25:15
3200010530;18/08/2014;14:25:15
3200010530;18/08/2014;14:25:15
3200010530;18/08/2014;14:25:15
3200010530;18/08/2014;14:25:15
3200010530;18/08/2014;14:25:15
3200010530;18/08/2014;14:25:15
3200002805;21/03/2014;14:25:16
3200002805;21/03/2014;14:25:16
3200007326;26/06/2015;14:25:16
3200007326;26/06/2015;14:25:16
3200007326;26/06/2015;14:25:16
3000029835;06/06/2014;14:25:19
3200011074;01/09/2014;14:25:24
3200011074;01/09/2014;14:25:24
3200011074;01/09/2014;14:25:24
3200011074;01/09/2014;14:25:24
3200011074;01/09/2014;14:25:24
3200011074;01/09/2014;14:25:24
3200011074;01/09/2014;14:25:24
3200011074;01/09/2014;14:25:24
3200011074;01/09/2014;14:25:24
3200011074;01/09/2014;14:25:24
3200012570;06/10/2014;14:25:27
3200012570;06/10/2014;14:25:27
3200012936;14/10/2014;14:25:28
3200009492;23/07/2014;14:25:29
3200009492;23/07/2014;14:25:29
3200009492;23/07/2014;14:25:29
3200009492;23/07/2014;14:25:29
3200009492;23/07/2014;14:25:29
3200013144;11/11/2015;14:25:30
3200013144;11/11/2015;14:25:30
3200013144;11/11/2015;14:25:30
3200013144;11/11/2015;14:25:30
3200013144;11/11/2015;14:25:30
3200013144;11/11/2015;14:25:30
3200013144;11/11/2015;14:25:30
3200013144;11/11/2015;14:25:30
3200013144;11/11/2015;14:25:30
3200013144;11/11/2015;14:25:30
3200013144;11/11/2015;14:25:30
3200013144;11/11/2015;14:25:30
3200013144;11/11/2015;14:25:30
3200013144;11/11/2015;14:25:30
3200002845;16/03/2015;14:25:33
3200013347;21/10/2014;14:25:40
3200013347;21/10/2014;14:25:40
3200001453;12/02/2015;14:25:41
3200001453;12/02/2015;14:25:41
3200001453;12/02/2015;14:25:41
3200001453;12/02/2015;14:25:41
3200001453;12/02/2015;14:25:41
3200001453;12/02/2015;14:25:41
3200001453;12/02/2015;14:25:41
3200001453;12/02/2015;14:25:41
3200001453;12/02/2015;14:25:41
3200001453;12/02/2015;14:25:41
3200001453;12/02/2015;14:25:41
3200001453;12/02/2015;14:25:41
3200001453;12/02/2015;14:25:41
3200010704;15/09/2015;14:25:44
3200010425;08/09/2015;14:25:51
3200010425;08/09/2015;14:25:51
3200005654;20/05/2015;14:25:51
3200005654;20/05/2015;14:25:51
3200005654;20/05/2015;14:25:51
3200005654;20/05/2015;14:25:51
3200005654;20/05/2015;14:25:51
3200005654;20/05/2015;14:25:51
3200005654;20/05/2015;14:25:51
3200005654;20/05/2015;14:25:51
3200005654;20/05/2015;14:25:51
3200000588;24/01/2014;14:26:01
3200009493;23/07/2014;14:26:02
3200009493;23/07/2014;14:26:02
3200007327;26/06/2015;14:26:11
3200011760;16/09/2014;14:26:15
3200011760;16/09/2014;14:26:15
3200011760;16/09/2014;14:26:15
3200011760;16/09/2014;14:26:15
3200011760;16/09/2014;14:26:15
3200002806;21/03/2014;14:26:19
3200002806;21/03/2014;14:26:19
3200010348;12/08/2014;14:26:19
3000017522;08/04/2014;14:26:20
3000017522;08/04/2014;14:26:20
3000017522;08/04/2014;14:26:20
3000017522;08/04/2014;14:26:20
3000017522;08/04/2014;14:26:20
3000017522;08/04/2014;14:26:20
3000017522;08/04/2014;14:26:20
3200009494;23/07/2014;14:26:24
3000019467;15/04/2014;14:26:27
3200010426;08/09/2015;14:26:30
3200010426;08/09/2015;14:26:30
3200011404;29/09/2015;14:26:32
3200010292;11/08/2014;14:26:34
3000039708;24/08/2015;14:26:34
3000019468;15/04/2014;14:26:39
3200009495;23/07/2014;14:26:42
3200009495;23/07/2014;14:26:42
3000017489;21/04/2015;14:26:44
3000017489;21/04/2015;14:26:44
3200014267;04/12/2015;14:26:45
3200014267;04/12/2015;14:26:45
3200014267;04/12/2015;14:26:45
3000031070;16/06/2014;14:26:46
3200002846;16/03/2015;14:26:46
3000019469;15/04/2014;14:26:48
3200000589;24/01/2014;14:26:53
3200011548;10/09/2014;14:26:58
3200011548;10/09/2014;14:26:58
3200011548;10/09/2014;14:26:58
3200011548;10/09/2014;14:26:58
3200011548;10/09/2014;14:26:58
3200011548;10/09/2014;14:26:58
3200011548;10/09/2014;14:26:58
3200011548;10/09/2014;14:26:58
3200011548;10/09/2014;14:26:58
3200011548;10/09/2014;14:26:58
3200011548;10/09/2014;14:26:58
3200011548;10/09/2014;14:26:58
3200011548;10/09/2014;14:26:58
3200011548;10/09/2014;14:26:58
3200011548;10/09/2014;14:26:58
3200011548;10/09/2014;14:26:58
3200011548;10/09/2014;14:26:58
3200011548;10/09/2014;14:26:58
3200011548;10/09/2014;14:26:58
3200011548;10/09/2014;14:26:58
3200011548;10/09/2014;14:26:58
3200011548;10/09/2014;14:26:58
3000019471;15/04/2014;14:26:59
3200001454;12/02/2015;14:26:59
3200001454;12/02/2015;14:26:59
3200001454;12/02/2015;14:26:59
3200001454;12/02/2015;14:26:59
3200001454;12/02/2015;14:26:59
3200001454;12/02/2015;14:26:59
3200001454;12/02/2015;14:26:59
3200001454;12/02/2015;14:26:59
3200001454;12/02/2015;14:26:59
3200001454;12/02/2015;14:26:59
3200001454;12/02/2015;14:26:59
3200001454;12/02/2015;14:26:59
3200001454;12/02/2015;14:26:59
3200001454;12/02/2015;14:26:59
3200001454;12/02/2015;14:26:59
3000019472;15/04/2014;14:27:07
3200006057;22/05/2014;14:27:08
3200007328;26/06/2015;14:27:08
3200009307;12/08/2015;14:27:10
3000019473;15/04/2014;14:27:15
3200002004;05/03/2014;14:27:16
3200002004;05/03/2014;14:27:16
3200002004;05/03/2014;14:27:16
3200002004;05/03/2014;14:27:16
3200002004;05/03/2014;14:27:16
3200002004;05/03/2014;14:27:16
3200002004;05/03/2014;14:27:16
3200002004;05/03/2014;14:27:16
3200002004;05/03/2014;14:27:16
3200002004;05/03/2014;14:27:16
3200002004;05/03/2014;14:27:16
3200002004;05/03/2014;14:27:16
3200002004;05/03/2014;14:27:16
3200002004;05/03/2014;14:27:16
3200002004;05/03/2014;14:27:16
3200002004;05/03/2014;14:27:16
3200002004;05/03/2014;14:27:16
3200002004;05/03/2014;14:27:16
3200010846;26/08/2014;14:27:16
3200010846;26/08/2014;14:27:16
3200010846;26/08/2014;14:27:16
3200010846;26/08/2014;14:27:16
3200010846;26/08/2014;14:27:16
3200010846;26/08/2014;14:27:16
3200010846;26/08/2014;14:27:16
3200010846;26/08/2014;14:27:16
3200010846;26/08/2014;14:27:16
3200010846;26/08/2014;14:27:16
3200010846;26/08/2014;14:27:16
3200010846;26/08/2014;14:27:16
3200010846;26/08/2014;14:27:16
3200010846;26/08/2014;14:27:16
3200002004;05/03/2014;14:27:16
3200010846;26/08/2014;14:27:16
3200011076;01/09/2014;14:27:17
3200011076;01/09/2014;14:27:17
3200010293;11/08/2014;14:27:19
3200002807;21/03/2014;14:27:20
3200009496;23/07/2014;14:27:22
3200009496;23/07/2014;14:27:22
3200009496;23/07/2014;14:27:22
3200014186;10/11/2014;14:27:33
3200014186;10/11/2014;14:27:33
3200000244;14/01/2014;14:27:33
3200000244;14/01/2014;14:27:33
3200000244;14/01/2014;14:27:33
3200000244;14/01/2014;14:27:33
3200000244;14/01/2014;14:27:33
3200000244;14/01/2014;14:27:33
3000024430;04/05/2015;14:27:40
3000039711;24/08/2015;14:27:41
3200002005;05/03/2014;14:27:42
3200002005;05/03/2014;14:27:42
3200002005;05/03/2014;14:27:42
3200010531;18/08/2014;14:27:43
3200010531;18/08/2014;14:27:43
3200010531;18/08/2014;14:27:43
3200010531;18/08/2014;14:27:43
3200010531;18/08/2014;14:27:43
3200010531;18/08/2014;14:27:43
3200010531;18/08/2014;14:27:43
3200010531;18/08/2014;14:27:43
3200010531;18/08/2014;14:27:43
3200010531;18/08/2014;14:27:43
3200010531;18/08/2014;14:27:43
3200010531;18/08/2014;14:27:43
3200010531;18/08/2014;14:27:43
3200010531;18/08/2014;14:27:43
3200010531;18/08/2014;14:27:43
3200010531;18/08/2014;14:27:43
3200010531;18/08/2014;14:27:43
3200010531;18/08/2014;14:27:43
3200010531;18/08/2014;14:27:43
3200010531;18/08/2014;14:27:43
3200010531;18/08/2014;14:27:43
3200010531;18/08/2014;14:27:43
3200010531;18/08/2014;14:27:43
3200010531;18/08/2014;14:27:43
3200010531;18/08/2014;14:27:43
3200010531;18/08/2014;14:27:43
3200010531;18/08/2014;14:27:43
3200014268;04/12/2015;14:27:50
3200014268;04/12/2015;14:27:50
3200004542;21/04/2015;14:27:53
3200004542;21/04/2015;14:27:53
3200004542;21/04/2015;14:27:53
3200008978;04/08/2015;14:27:54
3200008978;04/08/2015;14:27:54
3200006058;22/05/2014;14:27:57
3200009497;23/07/2014;14:27:57
3200009497;23/07/2014;14:27:57
3200009497;23/07/2014;14:27:57
3200011208;03/09/2014;14:28:00
3200011208;03/09/2014;14:28:00
3200002847;16/03/2015;14:28:04
3200010848;26/08/2014;14:28:08
3200010848;26/08/2014;14:28:08
3200010848;26/08/2014;14:28:08
3200010848;26/08/2014;14:28:08
3200010848;26/08/2014;14:28:08
3200010848;26/08/2014;14:28:08
3200000590;24/01/2014;14:28:09
3200010294;11/08/2014;14:28:10
3200007330;26/06/2015;14:28:13
3200007330;26/06/2015;14:28:13
3200007330;26/06/2015;14:28:13
3200014187;10/11/2014;14:28:17
3000019476;15/04/2014;14:28:24
3200002808;21/03/2014;14:28:26
3200002808;21/03/2014;14:28:26
3200011078;01/09/2014;14:28:27
3200011078;01/09/2014;14:28:27
3200011078;01/09/2014;14:28:27
3200013348;21/10/2014;14:28:30
3200013348;21/10/2014;14:28:30
3200013348;21/10/2014;14:28:30
3200013348;21/10/2014;14:28:30
3200013348;21/10/2014;14:28:30
3200013348;21/10/2014;14:28:30
3200013348;21/10/2014;14:28:30
3200013348;21/10/2014;14:28:30
3200013348;21/10/2014;14:28:30
3200013348;21/10/2014;14:28:30
3200013348;21/10/2014;14:28:30
3200013348;21/10/2014;14:28:30
3200013348;21/10/2014;14:28:30
3200009498;23/07/2014;14:28:31
3200009498;23/07/2014;14:28:31
3200009498;23/07/2014;14:28:31
3000019477;15/04/2014;14:28:34
3200010482;09/09/2015;14:28:35
3200010482;09/09/2015;14:28:35
3200010482;09/09/2015;14:28:35
3200010482;09/09/2015;14:28:35
3200010482;09/09/2015;14:28:35
3200010482;09/09/2015;14:28:35
3200010482;09/09/2015;14:28:35
3200010482;09/09/2015;14:28:35
3200010482;09/09/2015;14:28:35
3200010482;09/09/2015;14:28:35
3200010482;09/09/2015;14:28:35
3200010482;09/09/2015;14:28:35
3200010482;09/09/2015;14:28:35
3200010482;09/09/2015;14:28:35
3200010482;09/09/2015;14:28:35
3200010482;09/09/2015;14:28:35
3000029838;06/06/2014;14:28:41
3000019478;15/04/2014;14:28:46
3200011209;03/09/2014;14:28:54
3200011209;03/09/2014;14:28:54
3200008013;13/07/2015;14:28:58
3200008013;13/07/2015;14:28:58
3200008013;13/07/2015;14:28:58
3200008013;13/07/2015;14:28:58
3200008013;13/07/2015;14:28:58
3200008013;13/07/2015;14:28:58
3200008013;13/07/2015;14:28:58
3000019479;15/04/2014;14:28:59
3200002848;16/03/2015;14:28:59
3200005741;21/05/2014;14:29:01
3200006318;23/05/2014;14:29:02
3200006318;23/05/2014;14:29:02
3200014188;10/11/2014;14:29:05
3200014188;10/11/2014;14:29:05
3000019480;15/04/2014;14:29:07
3200002006;05/03/2014;14:29:07
3200002006;05/03/2014;14:29:07
3200002006;05/03/2014;14:29:07
3200002006;05/03/2014;14:29:07
3200002006;05/03/2014;14:29:07
3200002006;05/03/2014;14:29:07
3200002006;05/03/2014;14:29:07
3200002006;05/03/2014;14:29:07
3200002006;05/03/2014;14:29:07
3200002006;05/03/2014;14:29:07
3200002006;05/03/2014;14:29:07
3200002006;05/03/2014;14:29:07
3200002006;05/03/2014;14:29:07
3200002006;05/03/2014;14:29:07
3000002089;22/01/2015;14:29:08
3200009087;15/07/2014;14:29:13
3200009087;15/07/2014;14:29:13
3200004543;21/04/2015;14:29:14
3000019481;15/04/2014;14:29:17
3200014269;04/12/2015;14:29:17
3200014269;04/12/2015;14:29:17
3200014269;04/12/2015;14:29:17
3200007331;26/06/2015;14:29:19
3200007331;26/06/2015;14:29:19
3200007331;26/06/2015;14:29:19
3200007331;26/06/2015;14:29:19
3200007331;26/06/2015;14:29:19
3200007331;26/06/2015;14:29:19
3200007099;05/06/2014;14:29:20
3000019482;15/04/2014;14:29:24
3200002007;05/03/2014;14:29:25
3200002007;05/03/2014;14:29:25
3200002007;05/03/2014;14:29:25
3200011210;03/09/2014;14:29:30
3200011210;03/09/2014;14:29:30
3200007391;10/06/2014;14:29:30
3200007391;10/06/2014;14:29:30
3200007391;10/06/2014;14:29:30
3200007391;10/06/2014;14:29:30
3200007391;10/06/2014;14:29:30
3200007391;10/06/2014;14:29:30
3200007391;10/06/2014;14:29:30
3200007391;10/06/2014;14:29:30
3200007391;10/06/2014;14:29:30
3200007391;10/06/2014;14:29:30
3200007391;10/06/2014;14:29:30
3000019483;15/04/2014;14:29:33
3200010296;11/08/2014;14:29:36
3200010296;11/08/2014;14:29:36
3000019484;15/04/2014;14:29:41
3200009308;12/08/2015;14:29:43
3200014189;10/11/2014;14:29:44
3200014189;10/11/2014;14:29:44
3200011079;01/09/2014;14:29:48
3200011079;01/09/2014;14:29:48
3000040653;28/08/2015;14:29:48
3000019485;15/04/2014;14:29:51
3000019486;15/04/2014;14:29:59
3200011211;03/09/2014;14:30:05
3200011211;03/09/2014;14:30:05
3200007332;26/06/2015;14:30:06
3200005742;21/05/2014;14:30:10
3000019487;15/04/2014;14:30:10
3200003281;27/03/2014;14:30:14
3200008164;24/06/2014;14:30:14
3200008164;24/06/2014;14:30:14
3200012742;30/10/2015;14:30:14
3200010297;11/08/2014;14:30:17
3200010297;11/08/2014;14:30:17
3200014190;10/11/2014;14:30:17
3200014190;10/11/2014;14:30:17
3000019488;15/04/2014;14:30:18
3200013146;11/11/2015;14:30:18
3200002849;16/03/2015;14:30:18
3200004544;21/04/2015;14:30:22
3200012938;14/10/2014;14:30:27
3000019489;15/04/2014;14:30:28
3200011212;03/09/2014;14:30:36
3200011212;03/09/2014;14:30:36
3000019490;15/04/2014;14:30:36
3200002008;05/03/2014;14:30:40
3000019491;15/04/2014;14:30:45
3000040654;28/08/2015;14:30:47
3000019492;15/04/2014;14:30:52
3200010298;11/08/2014;14:30:55
3200010298;11/08/2014;14:30:55
3200011320;28/09/2015;14:30:56
3200011320;28/09/2015;14:30:56
3200011320;28/09/2015;14:30:56
3000031071;16/06/2014;14:30:57
3000019493;15/04/2014;14:30:59
3200007333;26/06/2015;14:31:02
3200007333;26/06/2015;14:31:02
3200007333;26/06/2015;14:31:02
3200000371;18/01/2014;14:31:03
3200000371;18/01/2014;14:31:03
3200000371;18/01/2014;14:31:03
3200000371;18/01/2014;14:31:03
3200000371;18/01/2014;14:31:03
3200000371;18/01/2014;14:31:03
3200000371;18/01/2014;14:31:03
3200000371;18/01/2014;14:31:03
3200000371;18/01/2014;14:31:03
3200000371;18/01/2014;14:31:03
3200000371;18/01/2014;14:31:03
3200000371;18/01/2014;14:31:03
3200000371;18/01/2014;14:31:03
3200000371;18/01/2014;14:31:03
3200000371;18/01/2014;14:31:03
3200000371;18/01/2014;14:31:03
3200000371;18/01/2014;14:31:03
3200000371;18/01/2014;14:31:03
3200000371;18/01/2014;14:31:03
3200000371;18/01/2014;14:31:03
3200000371;18/01/2014;14:31:03
3200000371;18/01/2014;14:31:03
3200000371;18/01/2014;14:31:03
3200000371;18/01/2014;14:31:03
3200000371;18/01/2014;14:31:03
3200000371;18/01/2014;14:31:03
3200000371;18/01/2014;14:31:03
3000029841;06/06/2014;14:31:04
3200015034;02/12/2014;14:31:05
3200015034;02/12/2014;14:31:05
3200011213;03/09/2014;14:31:07
3200011213;03/09/2014;14:31:07
3000019494;15/04/2014;14:31:07
3200013349;21/10/2014;14:31:12
3200013349;21/10/2014;14:31:12
3200013349;21/10/2014;14:31:12
3200013349;21/10/2014;14:31:12
3200002009;05/03/2014;14:31:13
3200002009;05/03/2014;14:31:13
3200002009;05/03/2014;14:31:13
3200002009;05/03/2014;14:31:13
3200002009;05/03/2014;14:31:13
3200002009;05/03/2014;14:31:13
3200002009;05/03/2014;14:31:13
3200002009;05/03/2014;14:31:13
3200002009;05/03/2014;14:31:13
3200002009;05/03/2014;14:31:13
3200002009;05/03/2014;14:31:13
3200002009;05/03/2014;14:31:13
3200002009;05/03/2014;14:31:13
3200002009;05/03/2014;14:31:13
3200002009;05/03/2014;14:31:13
3200002009;05/03/2014;14:31:13
3200002009;05/03/2014;14:31:13
3200002009;05/03/2014;14:31:13
3200002850;16/03/2015;14:31:13
3200011081;01/09/2014;14:31:24
